0,73.2866
2,73.4
4,73.5116
6,73.85
8,74.4116
11,75.2
13,76.1
15,77.11160000000001
17,78.23660000000001
19,79.36160000000001
21,80.6
23,81.8366
25,83.075
28,84.425
30,85.66159999999999
32,87.0116
34,88.25
36,89.4866
38,90.725
40,91.9616
42,93.0866
44,94.325
47,95.45
49,96.575
51,97.5866
53,98.7116
55,99.8366
57,100.7366
59,101.75
61,102.7616
64,103.66159999999999
66,104.675
68,105.575
70,106.475
72,107.2616
74,108.16159999999999
76,108.95
78,109.85
81,110.525
83,111.425
85,112.1
87,112.8866
89,113.5616
91,114.35
93,114.91159999999999
95,115.5866
97,116.2616
100,116.9366
102,117.5
104,118.0616
106,118.7366
108,119.3
110,119.8616
112,120.425
114,120.9866
117,121.55
119,122.0
121,122.45
123,123.0116
125,123.575
127,123.91159999999999
129,124.475
131,124.925
133,125.375
136,125.825
138,126.275
140,126.725
142,127.175
144,127.625
146,128.075
148,128.4116
150,128.8616
153,129.2
155,129.65
157,129.875
159,130.2116
161,130.55
163,130.8866
165,131.225
167,131.5616
169,131.9
172,132.2366
174,132.575
176,132.8
178,133.1366
180,133.475
182,133.7
184,134.0366
186,134.2616
189,134.6
191,134.825
193,135.05
195,135.1616
197,135.3866
199,135.5
201,135.6116
203,135.6116
205,135.725
208,135.725
210,135.725
212,135.8366
214,135.8366
216,135.8366
218,135.8366
220,135.8366
222,135.95
225,135.95
227,135.95
229,136.0616
231,136.0616
233,136.175
235,136.175
237,136.175
239,136.2866
242,136.4
244,136.4
246,136.5116
248,136.5116
250,136.625
252,136.625
254,136.625
256,136.625
258,136.7366
261,136.7366
263,136.85
265,136.85
267,136.85
269,136.85
271,136.85
273,136.9616
275,136.9616
278,136.9616
280,136.9616
282,137.075
284,137.1866
286,137.1866
288,137.3
290,137.3
292,137.4116
294,137.4116
297,137.525
299,137.525
