0,81.3866
3,81.1616
6,81.05
9,80.9366
12,80.9366
15,81.1616
18,81.5
20,81.95
23,82.4
26,82.9616
29,83.41159999999999
32,84.0866
35,84.53659999999999
38,85.1
41,85.66159999999999
44,86.225
47,86.675
50,87.125
53,87.4616
55,87.8
58,88.025
61,88.25
64,88.475
67,88.5866
70,88.7
73,88.925
76,89.03659999999999
79,89.15
82,89.15
85,89.2616
88,89.375
90,89.375
93,89.375
96,89.4866
99,89.4866
102,89.6
105,89.6
108,89.7116
111,89.7116
114,89.825
117,89.825
120,89.825
123,89.9366
125,89.9366
128,90.05
131,90.05
134,90.05
137,90.05
140,90.05
143,90.16159999999999
146,90.16159999999999
149,90.05
152,90.16159999999999
155,90.16159999999999
158,90.16159999999999
161,90.16159999999999
163,90.16159999999999
166,90.275
169,90.275
172,90.275
175,90.16159999999999
178,90.16159999999999
181,90.16159999999999
184,90.16159999999999
187,90.16159999999999
190,90.16159999999999
193,90.16159999999999
196,90.16159999999999
198,90.16159999999999
201,90.16159999999999
204,90.16159999999999
207,90.16159999999999
210,90.16159999999999
213,90.16159999999999
216,90.16159999999999
219,90.16159999999999
222,90.275
225,90.275
228,90.275
231,90.275
233,90.16159999999999
236,90.16159999999999
239,90.16159999999999
242,90.16159999999999
245,90.16159999999999
248,90.05
251,90.05
254,90.05
257,90.05
260,90.05
263,90.05
266,90.05
268,90.05
271,89.9366
274,90.05
277,90.05
280,89.9366
283,90.05
286,90.05
289,90.05
292,90.05
295,90.05
298,90.05
